field_1,fid,SciName,Longitude,Latitude,issues,countryCod,individual,occurrence,coordinate,institutio,gbifID,references,basisOfRec,year,month,day,eventDate,geodeticDa,datasetNam,layer,path,nutrientavailability,nutrientretention,rootingcapability,oxygenavailability,excesssalts,toxicity,workability
4372,132,Geranium lucidum,-0.765463,52.003568,"cdround,gass84",GBR,NA,PRESENT,48,iNaturalist,2620006707,NA,HUMAN_OBSERVATION,2020,4,25,2020-04-25,WGS84,iNaturalist research-grade observations,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,1,1,1,3,1,1,1
4373,91,Geranium lucidum,-2.623844,53.63725,"cdround,gass84",GBR,NA,PRESENT,26,iNaturalist,2611020845,NA,HUMAN_OBSERVATION,2020,4,25,2020-04-25,WGS84,iNaturalist research-grade observations,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,1,1,1,3,1,1,1
4374,124,Geranium lucidum,-1.952147,53.810017,"cdround,gass84",GBR,NA,PRESENT,65,iNaturalist,2611407304,NA,HUMAN_OBSERVATION,2020,4,25,2020-04-25,WGS84,iNaturalist research-grade observations,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,2,1,3,1,1,1
4375,105,Geranium lucidum,-1.195345,52.959603,"cdround,gass84",GBR,NA,PRESENT,190,iNaturalist,2611141942,NA,HUMAN_OBSERVATION,2020,4,25,2020-04-25,WGS84,iNaturalist research-grade observations,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,4,4,4,4,4,4,4
4376,101,Geranium lucidum,-1.92676,52.428123,"cdround,gass84",GBR,NA,PRESENT,35,iNaturalist,2611069390,NA,HUMAN_OBSERVATION,2020,4,25,2020-04-25,WGS84,iNaturalist research-grade observations,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,5,5,5,5,5,5,5
4377,121,Geranium lucidum,-122.333299,45.30434,"cdround,gass84",USA,NA,PRESENT,5,iNaturalist,2611372650,NA,HUMAN_OBSERVATION,2020,4,25,2020-04-25,WGS84,iNaturalist research-grade observations,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,2,1,1,1,1,1
4378,152,Geranium lucidum,-122.815208,45.390925,"cdround,gass84",USA,NA,PRESENT,32,iNaturalist,2850970504,NA,HUMAN_OBSERVATION,2020,4,25,2020-04-25,WGS84,iNaturalist research-grade observations,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,1,1,1,1,1,1,1
4379,115,Geranium lucidum,-0.164382,50.898657,"cdround,gass84",GBR,NA,PRESENT,4,iNaturalist,2611264670,NA,HUMAN_OBSERVATION,2020,4,25,2020-04-25,WGS84,iNaturalist research-grade observations,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,2,4,2,2,2,3
4380,96,Geranium lucidum,-1.154065,52.98763,"cdround,gass84",GBR,NA,PRESENT,368,iNaturalist,2611051409,NA,HUMAN_OBSERVATION,2020,4,25,2020-04-25,WGS84,iNaturalist research-grade observations,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,4,4,4,4,4,4,4
4381,89,Geranium lucidum,-2.879557,51.317933,"cdround,gass84",GBR,NA,PRESENT,279,iNaturalist,2610979790,NA,HUMAN_OBSERVATION,2020,4,25,2020-04-25,WGS84,iNaturalist research-grade observations,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,1,1,1,1,1,1,1
4382,112,Geranium lucidum,-0.436648,52.142491,"cdround,gass84",GBR,NA,PRESENT,349,iNaturalist,2611217159,NA,HUMAN_OBSERVATION,2020,4,25,2020-04-25,WGS84,iNaturalist research-grade observations,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,1,1,1,2,1,1,1
4383,94,Geranium lucidum,-4.314938,55.822155,"cdround,gass84",GBR,NA,PRESENT,5,iNaturalist,2611037251,NA,HUMAN_OBSERVATION,2020,4,25,2020-04-25,WGS84,iNaturalist research-grade observations,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,4,3,3,4,3,3,3
4384,150,Geranium lucidum,-122.590948,45.513609,"cdround,gass84",USA,NA,PRESENT,30,iNaturalist,2818721400,NA,HUMAN_OBSERVATION,2020,4,26,2020-04-26,WGS84,iNaturalist research-grade observations,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,2,1,1,1,1,1
4385,113,Geranium lucidum,33.780036,44.505563,"cdround,gass84",UKR,NA,PRESENT,8,iNaturalist,2611245441,NA,HUMAN_OBSERVATION,2020,4,26,2020-04-26,WGS84,iNaturalist research-grade observations,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,1,1,1,1,1,1,2
4386,137,Geranium lucidum,-123.093269,43.803317,"cdround,gass84",USA,NA,PRESENT,122,iNaturalist,2626136464,NA,HUMAN_OBSERVATION,2020,4,26,2020-04-26,WGS84,iNaturalist research-grade observations,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,3,2,1,1,1,1,1
4387,119,Geranium lucidum,-2.633902,53.338592,gass84,GBR,NA,PRESENT,15,iNaturalist,2611354032,NA,HUMAN_OBSERVATION,2020,4,26,2020-04-26,WGS84,iNaturalist research-grade observations,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,3,3,3,4,3,3,3
4388,118,Geranium lucidum,-2.170219,52.452225,"cdround,gass84",GBR,NA,PRESENT,15,iNaturalist,2611336810,NA,HUMAN_OBSERVATION,2020,4,26,2020-04-26,WGS84,iNaturalist research-grade observations,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,3,3,3,1,1,1,2
4389,136,Geranium lucidum,-123.32263,44.407922,"cdround,gass84",USA,NA,PRESENT,50,iNaturalist,2620118273,NA,HUMAN_OBSERVATION,2020,4,26,2020-04-26,WGS84,iNaturalist research-grade observations,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,2,1,1,1,1,1
4390,104,Geranium lucidum,-2.837895,53.636947,"cdround,gass84",GBR,NA,PRESENT,32,iNaturalist,2611114936,NA,HUMAN_OBSERVATION,2020,4,26,2020-04-26,WGS84,iNaturalist research-grade observations,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,2,1,3,1,1,1
4391,129,Geranium lucidum,-1.93856,52.423296,"cdround,gass84",GBR,NA,PRESENT,7,iNaturalist,2619904504,NA,HUMAN_OBSERVATION,2020,4,26,2020-04-26,WGS84,iNaturalist research-grade observations,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,5,5,5,5,5,5,5
4392,131,Geranium lucidum,-2.074111,52.504508,"cdround,gass84",GBR,NA,PRESENT,6,iNaturalist,2619930178,NA,HUMAN_OBSERVATION,2020,4,26,2020-04-26,WGS84,iNaturalist research-grade observations,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,5,5,5,5,5,5,5
4393,107,Geranium lucidum,-123.013192,44.027383,"cdround,gass84",USA,NA,PRESENT,5,iNaturalist,2611164895,NA,HUMAN_OBSERVATION,2020,4,26,2020-04-26,WGS84,iNaturalist research-grade observations,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,2,1,1,1,1,1
4394,102,Geranium lucidum,-1.876877,52.564512,"cdround,gass84",GBR,NA,PRESENT,16,iNaturalist,2611077570,NA,HUMAN_OBSERVATION,2020,4,26,2020-04-26,WGS84,iNaturalist research-grade observations,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,5,5,5,5,5,5,5
4395,106,Geranium lucidum,-0.282639,51.498056,"cdround,gass84",GBR,NA,PRESENT,7,iNaturalist,2611146514,NA,HUMAN_OBSERVATION,2020,4,26,2020-04-26,WGS84,iNaturalist research-grade observations,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,5,5,5,5,5,5,5
4396,98,Geranium lucidum,-1.905592,55.314017,"cdround,gass84",GBR,NA,PRESENT,6,iNaturalist,2611058475,NA,HUMAN_OBSERVATION,2020,4,26,2020-04-26,WGS84,iNaturalist research-grade observations,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,1,1,2,1,1,1
4397,117,Geranium lucidum,-0.279238,51.502658,"cdround,gass84",GBR,NA,PRESENT,8,iNaturalist,2611336605,NA,HUMAN_OBSERVATION,2020,4,26,2020-04-26,WGS84,iNaturalist research-grade observations,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,5,5,5,5,5,5,5
4398,156,Geranium lucidum,16.39305,57.272867,"cdround,gass84",SWE,NA,PRESENT,5,ArtDatabanken,2866139773,NA,HUMAN_OBSERVATION,2020,4,27,2020-04-27,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,3,2,2,2,1,1,2
4399,110,Geranium lucidum,-2.119444,52.558333,"cdround,gass84",GBR,NA,PRESENT,3,iNaturalist,2611204887,NA,HUMAN_OBSERVATION,2020,4,27,2020-04-27,WGS84,iNaturalist research-grade observations,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,5,5,5,4,4,4,4
4400,128,Geranium lucidum,-4.305554,55.879957,"cdround,gass84",GBR,NA,PRESENT,15,iNaturalist,2619874543,NA,HUMAN_OBSERVATION,2020,4,27,2020-04-27,WGS84,iNaturalist research-grade observations,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,5,5,5,5,5,5,5
4401,120,Geranium lucidum,-2.144378,52.607986,"cdround,gass84",GBR,NA,PRESENT,171,iNaturalist,2611357974,NA,HUMAN_OBSERVATION,2020,4,27,2020-04-27,WGS84,iNaturalist research-grade observations,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,3,3,3,4,3,3,3
4402,109,Geranium lucidum,-2.550385,51.435994,"cdround,gass84",GBR,NA,PRESENT,5,iNaturalist,2611196732,NA,HUMAN_OBSERVATION,2020,4,27,2020-04-27,WGS84,iNaturalist research-grade observations,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,4,4,4,4,4,4,4
4403,90,Geranium lucidum,-1.982043,52.468603,"cdround,gass84",GBR,NA,PRESENT,64,iNaturalist,2610986772,NA,HUMAN_OBSERVATION,2020,4,27,2020-04-27,WGS84,iNaturalist research-grade observations,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,5,5,5,5,5,5,5
4404,122,Geranium lucidum,-123.07728,44.007143,"cdround,gass84",USA,NA,PRESENT,10,iNaturalist,2611387240,NA,HUMAN_OBSERVATION,2020,4,27,2020-04-27,WGS84,iNaturalist research-grade observations,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,2,1,1,1,1,1
4405,154,Geranium lucidum,-123.084832,44.005355,"cdround,gass84",USA,NA,PRESENT,65,iNaturalist,2850997495,NA,HUMAN_OBSERVATION,2020,4,28,2020-04-28,WGS84,iNaturalist research-grade observations,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,2,1,1,1,1,1
4406,142,Geranium lucidum,-122.497287,45.539361,"cdround,gass84",USA,NA,PRESENT,22,iNaturalist,2633975612,NA,HUMAN_OBSERVATION,2020,4,28,2020-04-28,WGS84,iNaturalist research-grade observations,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,1,1,1,2,1,1,1
4407,116,Geranium lucidum,-4.059322,55.895726,"cdround,gass84",GBR,NA,PRESENT,21,iNaturalist,2611335835,NA,HUMAN_OBSERVATION,2020,4,28,2020-04-28,WGS84,iNaturalist research-grade observations,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,2,1,4,1,1,1
4408,92,Geranium lucidum,-0.813804,51.349914,"cdround,gass84",GBR,NA,PRESENT,9,iNaturalist,2611021899,NA,HUMAN_OBSERVATION,2020,4,29,2020-04-29,WGS84,iNaturalist research-grade observations,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,2,1,3,1,1,1
4409,155,Geranium lucidum,11.687434,42.737699,"cdround,gass84",ITA,NA,PRESENT,2,iNaturalist,2851011539,NA,HUMAN_OBSERVATION,2020,4,29,2020-04-29,WGS84,iNaturalist research-grade observations,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,1,1,2,1,1,1,2
4410,123,Geranium lucidum,-3.209883,55.931336,"cdround,gass84",GBR,NA,PRESENT,8,iNaturalist,2611388802,NA,HUMAN_OBSERVATION,2020,4,29,2020-04-29,WGS84,iNaturalist research-grade observations,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,0,0,0,0,0,0
4411,148,Geranium lucidum,15.78092,56.1475,gass84,SWE,NA,PRESENT,25,ArtDatabanken,2808825738,NA,HUMAN_OBSERVATION,2020,4,30,2020-04-30,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,0,0,0,0,0,0
4412,114,Geranium lucidum,-3.173051,55.941754,"cdround,gass84",GBR,NA,PRESENT,175,iNaturalist,2611254923,NA,HUMAN_OBSERVATION,2020,4,30,2020-04-30,WGS84,iNaturalist research-grade observations,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,0,0,0,0,0,0
4413,138,Geranium lucidum,-123.531776,44.570353,"cdround,gass84",USA,NA,PRESENT,5,iNaturalist,2626358869,NA,HUMAN_OBSERVATION,2020,4,30,2020-04-30,WGS84,iNaturalist research-grade observations,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,2,1,1,1,1,1
4414,103,Geranium lucidum,-3.606462,50.41089,"cdround,gass84",GBR,NA,PRESENT,130,iNaturalist,2611079151,NA,HUMAN_OBSERVATION,2020,4,30,2020-04-30,WGS84,iNaturalist research-grade observations,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,1,3,1,1,1,2
4415,242,Geranium lucidum,-2.821017,52.60843,fpwktinv,GBR,NA,PRESENT,707.1,SEDN,3057906153,NA,HUMAN_OBSERVATION,2020,5,NA,2020-05-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,1,1,1,2,1,1,1
4416,171,Geranium lucidum,-0.299105,51.48658,"cdround,gass84",GBR,NA,PRESENT,23,iNaturalist,2619962497,NA,HUMAN_OBSERVATION,2020,5,1,2020-05-01,WGS84,iNaturalist research-grade observations,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,5,5,5,5,5,5,5
4417,218,Geranium lucidum,17.691798,58.997682,"cdround,gass84",SWE,NA,PRESENT,10,ArtDatabanken,2807842891,NA,HUMAN_OBSERVATION,2020,5,2,2020-05-02,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,0,0,0,0,0,0
4418,230,Geranium lucidum,4.27601,51.19699,NA,BEL,NA,PRESENT,700,INBO,2856156847,NA,HUMAN_OBSERVATION,2020,5,2,2020-05-02,WGS84,FLORABANK 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region),"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,3,2,1,1,1,1,1
4419,241,Geranium lucidum,-2.821353,52.626408,fpwktinv,GBR,NA,PRESENT,707.1,SEDN,3057565995,NA,HUMAN_OBSERVATION,2020,5,3,2020-05-03,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,1,1,1,2,1,1,1
4420,182,Geranium lucidum,33.662952,44.470087,"cdround,gass84",UKR,NA,PRESENT,2,iNaturalist,2626258576,NA,HUMAN_OBSERVATION,2020,5,3,2020-05-03,WGS84,iNaturalist research-grade observations,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,0,0,0,0,0,0
4421,167,Geranium lucidum,5.66339,52.193243,"cdround,gass84",NLD,NA,PRESENT,6,iNaturalist,2619876131,NA,HUMAN_OBSERVATION,2020,5,3,2020-05-03,WGS84,iNaturalist research-grade observations,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,3,3,1,2,1,1,1
4422,234,Geranium lucidum,-2.47861,53.837791,"cdround,gass84",GBR,NA,PRESENT,4,iNaturalist,2988289439,NA,HUMAN_OBSERVATION,2020,5,3,2020-05-03,WGS84,iNaturalist research-grade observations,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,2,1,3,1,1,1
4423,233,Geranium lucidum,-123.029751,44.005198,"cdround,gass84",USA,NA,PRESENT,268,iNaturalist,2981004372,NA,HUMAN_OBSERVATION,2020,5,3,2020-05-03,WGS84,iNaturalist research-grade observations,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,2,1,1,1,1,1
4424,169,Geranium lucidum,-1.154997,52.555857,"cdround,gass84",GBR,NA,PRESENT,15,iNaturalist,2619959852,NA,HUMAN_OBSERVATION,2020,5,3,2020-05-03,WGS84,iNaturalist research-grade observations,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,1,1,1,3,1,1,1
4425,226,Geranium lucidum,-2.716188,52.154747,"cdround,gass84",GBR,NA,PRESENT,8,iNaturalist,2826210457,NA,HUMAN_OBSERVATION,2020,5,3,2020-05-03,WGS84,iNaturalist research-grade observations,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,1,1,1,1,1,1,1
4426,173,Geranium lucidum,-122.416735,45.381312,"cdround,gass84",USA,NA,PRESENT,109,iNaturalist,2620080483,NA,HUMAN_OBSERVATION,2020,5,3,2020-05-03,WGS84,iNaturalist research-grade observations,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,2,1,1,1,1,1
4427,172,Geranium lucidum,-123.109735,44.050671,"cdround,gass84",USA,NA,PRESENT,10,iNaturalist,2619962631,NA,HUMAN_OBSERVATION,2020,5,3,2020-05-03,WGS84,iNaturalist research-grade observations,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,2,1,1,1,1,1
4428,249,Geranium lucidum,-1.550187,52.780204,"cdround,gass84",GBR,NA,PRESENT,6,iNaturalist,3090618686,NA,HUMAN_OBSERVATION,2020,5,4,2020-05-04,WGS84,iNaturalist research-grade observations,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,2,1,2,1,1,1
4429,175,Geranium lucidum,-0.557962,53.581045,"cdround,gass84",GBR,NA,PRESENT,7,iNaturalist,2620117281,NA,HUMAN_OBSERVATION,2020,5,4,2020-05-04,WGS84,iNaturalist research-grade observations,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,1,1,1,2,1,1,1
4430,168,Geranium lucidum,-2.735897,51.482383,"cdround,gass84",GBR,NA,PRESENT,6,iNaturalist,2619901740,NA,HUMAN_OBSERVATION,2020,5,5,2020-05-05,WGS84,iNaturalist research-grade observations,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,1,2,1,1,1,2
4431,174,Geranium lucidum,-122.651151,45.352361,"cdround,gass84",USA,NA,PRESENT,65,iNaturalist,2620085606,NA,HUMAN_OBSERVATION,2020,5,5,2020-05-05,WGS84,iNaturalist research-grade observations,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,1,1,1,1,1,1
4432,170,Geranium lucidum,-2.361881,51.640258,"cdround,gass84",GBR,NA,PRESENT,37,iNaturalist,2619961820,NA,HUMAN_OBSERVATION,2020,5,6,2020-05-06,WGS84,iNaturalist research-grade observations,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,1,1,2,2,1,1,1
4433,199,Geranium lucidum,-2.565433,51.530707,"cdround,gass84",GBR,NA,PRESENT,71,iNaturalist,2626564332,NA,HUMAN_OBSERVATION,2020,5,7,2020-05-07,WGS84,iNaturalist research-grade observations,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,2,2,3,1,1,2
4434,193,Geranium lucidum,35.745772,33.243426,"cdround,gass84",ISR,NA,PRESENT,8,iNaturalist,2626469436,NA,HUMAN_OBSERVATION,2020,5,7,2020-05-07,WGS84,iNaturalist research-grade observations,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,1,1,4,1,1,1,5
4435,187,Geranium lucidum,-2.302008,50.92677,"cdround,gass84",GBR,NA,PRESENT,16,iNaturalist,2626382372,NA,HUMAN_OBSERVATION,2020,5,7,2020-05-07,WGS84,iNaturalist research-grade observations,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,1,1,1,3,1,1,1
4436,245,Geranium lucidum,-2.451945,52.619404,fpwktinv,GBR,NA,PRESENT,707.1,SEDN,3058345314,NA,HUMAN_OBSERVATION,2020,5,8,2020-05-08,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,1,1,1,2,1,1,1
4437,246,Geranium lucidum,5.06298,51.20397,NA,BEL,NA,PRESENT,700,INBO,3063759733,NA,HUMAN_OBSERVATION,2020,5,8,2020-05-08,WGS84,FLORABANK 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region),"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,2,1,2,1,1,1
4438,178,Geranium lucidum,-2.131897,52.783987,"cdround,gass84",GBR,NA,PRESENT,20,iNaturalist,2626144232,NA,HUMAN_OBSERVATION,2020,5,8,2020-05-08,WGS84,iNaturalist research-grade observations,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,1,1,1,2,1,1,1
4439,176,Geranium lucidum,-123.047255,44.906383,"cdround,gass84",USA,NA,PRESENT,5,iNaturalist,2626131249,NA,HUMAN_OBSERVATION,2020,5,8,2020-05-08,WGS84,iNaturalist research-grade observations,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,1,1,1,1,1,1,1
